User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001307,P00264042,M,55+,13,C,2,1,4,,,3535
1001307,P00052142,M,55+,13,C,2,1,8,14,,8010
1001307,P00260242,M,55+,13,C,2,1,5,16,,6906
1001311,P00057742,M,18-25,10,C,1,0,2,8,18,15871
1001311,P00241642,M,18-25,10,C,1,0,1,2,11,15484
1001311,P00244042,M,18-25,10,C,1,0,1,2,15,15325
1001311,P00249742,M,18-25,10,C,1,0,1,15,18,8052
1001311,P00058142,M,18-25,10,C,1,0,3,4,12,13511
1001311,P00284842,M,18-25,10,C,1,0,1,8,17,19505
1001312,P00189842,M,26-35,14,B,2,1,3,4,5,11033
1001312,P0096842,M,26-35,14,B,2,1,3,4,12,11035
1001312,P00233542,M,26-35,14,B,2,1,1,15,,15747
1001312,P00105342,M,26-35,14,B,2,1,1,2,15,15898
1001312,P00161542,M,26-35,14,B,2,1,2,15,16,6799
1001313,P00127242,M,18-25,4,B,4+,1,1,16,,15190
1001314,P00172842,F,18-25,4,C,0,0,3,4,,5612
1001314,P00176842,F,18-25,4,C,0,0,12,14,,1761
1001314,P00155242,F,18-25,4,C,0,0,3,4,12,13199
1001314,P00220242,F,18-25,4,C,0,0,3,12,,13432
1001314,P00064042,F,18-25,4,C,0,0,3,4,12,2816
1001314,P00154642,F,18-25,4,C,0,0,8,,,9876
1001314,P00237142,F,18-25,4,C,0,0,5,,,1868
1001314,P00127042,F,18-25,4,C,0,0,4,5,,802
1001314,P00015342,F,18-25,4,C,0,0,2,4,,12874
1001314,P00036542,F,18-25,4,C,0,0,4,5,,755
1001315,P00115742,M,36-45,7,C,2,1,6,10,16,20157
1001315,P00111542,M,36-45,7,C,2,1,2,17,,15942
1001315,P00199142,M,36-45,7,C,2,1,5,8,14,8722
1001315,P00283142,M,36-45,7,C,2,1,13,14,16,754
1001315,P00111842,M,36-45,7,C,2,1,8,,,9712
1001316,P00238542,M,51-55,2,C,2,0,5,14,,3604
1001317,P00249642,M,46-50,7,B,3,1,3,5,,8091
1001317,P00117442,M,46-50,7,B,3,1,5,14,,7020
1001317,P00114542,M,46-50,7,B,3,1,5,,,8658
1001317,P00260042,M,46-50,7,B,3,1,5,8,,6969
1001317,P00212942,M,46-50,7,B,3,1,5,,,7115
1001317,P00212742,M,46-50,7,B,3,1,5,,,7109
1001317,P00276642,M,46-50,7,B,3,1,8,11,,5881
1001317,P00289842,M,46-50,7,B,3,1,1,16,,7897
1001317,P00251542,M,46-50,7,B,3,1,11,16,,3086
1001317,P00274042,M,46-50,7,B,3,1,1,,,15283
1001317,P00221442,M,46-50,7,B,3,1,1,2,5,15756
1001317,P00265142,M,46-50,7,B,3,1,3,12,,10594
1001317,P00340942,M,46-50,7,B,3,1,8,,,4101
1001317,P00178042,M,46-50,7,B,3,1,8,14,,7809
1001317,P00117342,M,46-50,7,B,3,1,1,8,13,15282
1001317,P00050742,M,46-50,7,B,3,1,5,,,5279
1001317,P00282042,M,46-50,7,B,3,1,5,15,,5184
1001317,P00046842,M,46-50,7,B,3,1,8,16,,7920
1001317,P00145442,M,46-50,7,B,3,1,8,15,,6055
1001317,P00142942,M,46-50,7,B,3,1,1,2,16,11425
1001317,P00324642,M,46-50,7,B,3,1,8,,,7871
1001317,P00223142,M,46-50,7,B,3,1,5,,,7037
1001317,P00007142,M,46-50,7,B,3,1,5,8,,6981
1001317,P00208342,M,46-50,7,B,3,1,1,16,,11787
1001317,P00358342,M,46-50,7,B,3,1,11,15,16,4436
1001317,P00199442,M,46-50,7,B,3,1,5,9,,7134
1001317,P00281942,M,46-50,7,B,3,1,15,,,17294
1001317,P0094642,M,46-50,7,B,3,1,4,5,,2164
1001317,P00327242,M,46-50,7,B,3,1,5,8,,8726
1001317,P00009042,M,46-50,7,B,3,1,8,16,,5942
1001317,P00288342,M,46-50,7,B,3,1,8,,,7870
1001317,P00165142,M,46-50,7,B,3,1,5,7,,7194
1001319,P00148642,F,26-35,3,C,2,1,6,10,13,12704
1001319,P00147942,F,26-35,3,C,2,1,1,16,,3864
1001320,P00304242,M,26-35,4,A,2,0,1,6,,18986
1001320,P00121342,M,26-35,4,A,2,0,1,5,18,15514
1001320,P00147942,M,26-35,4,A,2,0,1,16,,19591
1001320,P00187842,M,26-35,4,A,2,0,1,16,,11788
1001320,P00028042,M,26-35,4,A,2,0,1,16,,19672
1001320,P00049442,M,26-35,4,A,2,0,1,8,,15337
1001320,P00084442,M,26-35,4,A,2,0,13,16,,772
1001320,P00059442,M,26-35,4,A,2,0,6,8,16,20089
1001321,P00110742,F,26-35,14,C,3,1,1,2,8,15916
1001321,P00101942,F,26-35,14,C,3,1,8,17,,8019
1001321,P00292342,F,26-35,14,C,3,1,8,,,2196
1001321,P00346542,F,26-35,14,C,3,1,10,13,16,13949
1001321,P00244042,F,26-35,14,C,3,1,1,2,15,15688
1001321,P00176642,F,26-35,14,C,3,1,6,8,,20205
1001322,P00110842,M,55+,0,A,0,0,1,2,5,18994
1001322,P00318642,M,55+,0,A,0,0,2,5,15,13008
1001322,P00210942,M,55+,0,A,0,0,5,12,,5154
1001322,P00085642,M,55+,0,A,0,0,5,14,,8896
1001322,P00084542,M,55+,0,A,0,0,5,,,7010
1001322,P00305942,M,55+,0,A,0,0,5,14,,5176
1001322,P0096442,M,55+,0,A,0,0,4,5,12,3439
1001322,P00242142,M,55+,0,A,0,0,5,9,,5439
1001322,P00085842,M,55+,0,A,0,0,12,,,1761
1001322,P00101042,M,55+,0,A,0,0,5,12,,7056
1001322,P00025442,M,55+,0,A,0,0,1,2,9,18973
1001322,P00120042,M,55+,0,A,0,0,1,2,,19348
1001322,P00364442,M,55+,0,A,0,0,1,2,9,11769
1001322,P00323642,M,55+,0,A,0,0,8,,,9749
1001322,P00295342,M,55+,0,A,0,0,2,8,,12995
1001322,P00362742,M,55+,0,A,0,0,8,,,8130
1001322,P00282542,M,55+,0,A,0,0,8,,,9839
1001322,P00178342,M,55+,0,A,0,0,8,,,8077
1001322,P00253542,M,55+,0,A,0,0,8,,,9842
1001322,P00256042,M,55+,0,A,0,0,6,8,16,16039
1001323,P00188742,F,36-45,2,C,1,0,8,14,17,7859
1001323,P00110042,F,36-45,2,C,1,0,5,14,,7050
1001323,P00003942,F,36-45,2,C,1,0,5,14,,7081
1001323,P00080342,F,36-45,2,C,1,0,1,6,8,19662
1001323,P00086242,F,36-45,2,C,1,0,10,,,23637
1001323,P00362742,F,36-45,2,C,1,0,8,,,7868
1001324,P00240142,M,36-45,16,B,3,0,5,,,8902
1001324,P00284042,M,36-45,16,B,3,0,8,17,,8136
1001324,P00294242,M,36-45,16,B,3,0,4,5,,2187
1001324,P00071442,M,36-45,16,B,3,0,15,17,,17077
1001324,P00115642,M,36-45,16,B,3,0,8,14,,9959
1001325,P00137542,M,26-35,1,B,1,1,1,8,16,11939
1001325,P00190542,M,26-35,1,B,1,1,3,4,,10689
1001325,P00216342,M,26-35,1,B,1,1,3,4,5,10824
1001325,P00191942,M,26-35,1,B,1,1,2,3,4,9853
1001325,P00193642,M,26-35,1,B,1,1,2,3,4,10015
1001325,P00052842,M,26-35,1,B,1,1,10,15,,19250
1001325,P00345842,M,26-35,1,B,1,1,2,8,14,12742
1001325,P00221942,M,26-35,1,B,1,1,1,8,,8133
1001325,P00115742,M,26-35,1,B,1,1,6,10,16,16223
1001325,P00084742,M,26-35,1,B,1,1,5,12,14,8816
1001325,P00075542,M,26-35,1,B,1,1,8,13,,9956
1001325,P00085342,M,26-35,1,B,1,1,10,13,,19224
1001326,P00083642,F,26-35,0,A,1,0,8,,,6114
1001326,P00101842,F,26-35,0,A,1,0,6,16,,12682
1001327,P00111542,M,0-17,10,B,0,0,2,17,,9567
1001327,P00213042,M,0-17,10,B,0,0,1,2,15,4084
1001328,P00110942,M,36-45,14,A,1,0,1,2,,19390
1001328,P00105142,M,36-45,14,A,1,0,1,2,15,15718
1001328,P00289242,M,36-45,14,A,1,0,1,8,,11563
1001328,P00303342,M,36-45,14,A,1,0,1,16,,18965
1001328,P00280842,M,36-45,14,A,1,0,1,8,,12010
1001328,P00053542,M,36-45,14,A,1,0,1,,,8297
1001328,P00251942,M,36-45,14,A,1,0,1,2,5,11922
1001328,P00070342,M,36-45,14,A,1,0,1,2,14,7914
1001329,P00073842,M,18-25,14,B,3,0,1,15,17,19609
1001329,P00223642,M,18-25,14,B,3,0,11,15,,1739
1001329,P00105342,M,18-25,14,B,3,0,1,2,15,15431
1001329,P00150542,M,18-25,14,B,3,0,5,,,6856
1001329,P00057442,M,18-25,14,B,3,0,5,14,16,3609
1001329,P00255542,M,18-25,14,B,3,0,5,,,5413
1001329,P00295942,M,18-25,14,B,3,0,2,5,15,12976
1001329,P00259042,M,18-25,14,B,3,0,5,,,7163
1001329,P00244142,M,18-25,14,B,3,0,1,2,15,8111
1001329,P00143642,M,18-25,14,B,3,0,1,2,6,4257
1001329,P00307342,M,18-25,14,B,3,0,8,,,5989
1001329,P00035742,M,18-25,14,B,3,0,11,,,4598
1001329,P00016042,M,18-25,14,B,3,0,1,16,,15862
1001331,P00265242,M,46-50,0,C,4+,1,5,8,,7103
1001331,P00248942,M,46-50,0,C,4+,1,1,6,14,15601
1001331,P00355342,M,46-50,0,C,4+,1,8,,,7950
1001331,P00084842,M,46-50,0,C,4+,1,8,16,,7815
1001331,P00176042,M,46-50,0,C,4+,1,8,17,,7904
1001331,P00349642,M,46-50,0,C,4+,1,8,18,,9846
1001331,P00022942,M,46-50,0,C,4+,1,5,8,,7122
1001331,P00286442,M,46-50,0,C,4+,1,8,,,4115
1001332,P00116842,M,26-35,7,C,3,0,2,5,8,13061
1001333,P00178642,M,26-35,17,A,4+,0,5,15,,8634
1001333,P00179042,M,26-35,17,A,4+,0,11,,,1506
1001333,P00148642,M,26-35,17,A,4+,0,6,10,13,20477
1001333,P00123842,M,26-35,17,A,4+,0,11,15,,5938
1001333,P00101842,M,26-35,17,A,4+,0,6,16,,20543
1001333,P00088042,M,26-35,17,A,4+,0,1,2,,19114
1001333,P00182242,M,26-35,17,A,4+,0,1,5,6,7935
1001333,P00339342,M,26-35,17,A,4+,0,1,,,11886
1001333,P00118142,M,26-35,17,A,4+,0,8,17,,9887
1001333,P00106042,M,26-35,17,A,4+,0,5,,,8777
1001333,P00239642,M,26-35,17,A,4+,0,5,,,5294
1001333,P00045842,M,26-35,17,A,4+,0,5,14,,8669
1001333,P00155342,M,26-35,17,A,4+,0,5,13,,1772
1001333,P00293842,M,26-35,17,A,4+,0,1,2,9,19415
1001333,P00254142,M,26-35,17,A,4+,0,8,,,5832
1001333,P00332242,M,26-35,17,A,4+,0,1,16,,11731
1001334,P00296042,M,51-55,7,C,0,1,8,13,16,5943
1001334,P00265242,M,51-55,7,C,0,1,5,8,,8833
1001334,P00278642,M,51-55,7,C,0,1,5,,,6941
1001335,P00317942,M,36-45,0,C,1,0,8,16,,6131
1001335,P00300442,M,36-45,0,C,1,0,8,,,7995
1001335,P00319242,M,36-45,0,C,1,0,8,,,2033
1001335,P00301242,M,36-45,0,C,1,0,5,,,3616
1001335,P00106042,M,36-45,0,C,1,0,5,,,7019
1001335,P00121242,M,36-45,0,C,1,0,2,,,16462
1001335,P00272542,M,36-45,0,C,1,0,8,,,7956
1001335,P00349742,M,36-45,0,C,1,0,8,,,5857
1001335,P00245642,M,36-45,0,C,1,0,5,11,12,3550
1001335,P00054942,M,36-45,0,C,1,0,5,8,,5403
1001335,P00298442,M,36-45,0,C,1,0,16,,,12221
1001336,P00101842,F,51-55,20,B,4+,1,6,16,,16519
1001337,P00058142,M,55+,17,C,1,1,3,4,12,13237
1001338,P00182142,M,26-35,0,A,3,1,1,5,6,15833
1001338,P00140742,M,26-35,0,A,3,1,1,15,,19362
1001338,P00178142,M,26-35,0,A,3,1,8,17,,4087
1001338,P00105342,M,26-35,0,A,3,1,1,2,15,15619
1001338,P00352142,M,26-35,0,A,3,1,1,6,16,15420
1001338,P00100842,M,26-35,0,A,3,1,5,,,7138
1001339,P00356742,M,36-45,18,C,2,0,5,,,1858
1001339,P00221442,M,36-45,18,C,2,0,1,2,5,7863
1001339,P00258842,M,36-45,18,C,2,0,5,,,3461
1001339,P00326542,M,36-45,18,C,2,0,5,,,1722
1001339,P00248942,M,36-45,18,C,2,0,1,6,14,19216
1001339,P00127242,M,36-45,18,C,2,0,1,16,,15269
1001339,P00070342,M,36-45,18,C,2,0,1,2,14,7992
1001339,P00148442,M,36-45,18,C,2,0,2,16,,12938
1001339,P00090942,M,36-45,18,C,2,0,1,2,14,8280
1001340,P00116342,M,26-35,7,A,2,0,2,,,6354
1001340,P00034042,M,26-35,7,A,2,0,1,2,16,3951
1001340,P00016342,M,26-35,7,A,2,0,1,2,8,4198
1001340,P00111042,M,26-35,7,A,2,0,15,,,4288
1001340,P00151742,M,26-35,7,A,2,0,8,15,16,6022
1001340,P00042942,M,26-35,7,A,2,0,1,15,,4406
1001340,P00220142,M,26-35,7,A,2,0,1,15,,4171
1001340,P00282042,M,26-35,7,A,2,0,5,15,,5200
1001340,P00016742,M,26-35,7,A,2,0,1,15,16,3942
1001340,P00147742,M,26-35,7,A,2,0,1,16,,4156
1001340,P00136742,M,26-35,7,A,2,0,1,14,16,4115
1001340,P00102942,M,26-35,7,A,2,0,1,14,,7935
1001340,P00022142,M,26-35,7,A,2,0,1,,,3890
1001340,P00109142,M,26-35,7,A,2,0,8,17,,7864
1001340,P00119042,M,26-35,7,A,2,0,5,,,8850
1001340,P00177442,M,26-35,7,A,2,0,1,6,8,11935
1001340,P00003942,M,26-35,7,A,2,0,5,14,,5469
1001340,P00121642,M,26-35,7,A,2,0,5,14,,7089
1001340,P00343042,M,26-35,7,A,2,0,5,18,,7028
1001340,P00252642,M,26-35,7,A,2,0,8,,,1993
1001340,P00202542,M,26-35,7,A,2,0,13,16,,222
1001340,P00029942,M,26-35,7,A,2,0,8,,,2322
1001340,P00292742,M,26-35,7,A,2,0,7,12,,4588
1001340,P00258942,M,26-35,7,A,2,0,5,11,,1898
1001340,P00001842,M,26-35,7,A,2,0,16,,,4107
1001340,P00105242,M,26-35,7,A,2,0,11,,,1727
1001340,P00302442,M,26-35,7,A,2,0,5,6,,1731
1001340,P00027642,M,26-35,7,A,2,0,8,,,2295
1001340,P00074242,M,26-35,7,A,2,0,5,,,1769
1001340,P0097342,M,26-35,7,A,2,0,1,15,16,4527
1001340,P00347642,M,26-35,7,A,2,0,1,6,,3904
1001341,P00070242,M,18-25,7,C,3,0,5,11,,5148
1001341,P00346842,M,18-25,7,C,3,0,11,,,1505
1001341,P00369442,M,18-25,7,C,3,0,11,,,1624
1001342,P00194042,M,36-45,0,C,4+,0,8,11,,6044
1001342,P00219742,M,36-45,0,C,4+,0,6,11,16,8366
1001343,P00117642,M,36-45,14,B,3,0,10,16,,23793
1001343,P00120942,M,36-45,14,B,3,0,8,,,9710
1001343,P00370242,M,36-45,14,B,3,0,5,,,7012
1001343,P00114442,M,36-45,14,B,3,0,5,6,,8634
1001343,P00100642,M,36-45,14,B,3,0,5,15,,8848
1001343,P00329442,M,36-45,14,B,3,0,5,8,,8705
1001343,P00270942,M,36-45,14,B,3,0,1,2,15,19481
1001344,P00010542,F,26-35,9,C,4+,0,2,4,5,9779
1001344,P00031042,F,26-35,9,C,4+,0,8,,,7950
1001344,P00089442,F,26-35,9,C,4+,0,8,,,8012
1001344,P00113342,F,26-35,9,C,4+,0,1,8,17,11423
1001345,P00218842,F,26-35,2,C,1,1,5,,,1753
1001345,P00324942,F,26-35,2,C,1,1,5,,,5281
1001345,P00338542,F,26-35,2,C,1,1,1,,,12060
1001345,P00289342,F,26-35,2,C,1,1,5,8,14,8802
1001345,P00230942,F,26-35,2,C,1,1,5,14,,8705
1001345,P00031442,F,26-35,2,C,1,1,5,8,,1895
1001345,P00057242,F,26-35,2,C,1,1,5,,,1997
1001345,P00197542,F,26-35,2,C,1,1,5,,,7056
1001345,P00262542,F,26-35,2,C,1,1,5,8,,7120
1001345,P00237542,F,26-35,2,C,1,1,1,15,16,19181
1001346,P00361342,M,36-45,20,C,1,0,5,,,8844
1001346,P00354242,M,36-45,20,C,1,0,5,,,7111
1001347,P00295742,F,18-25,1,C,0,0,8,,,1948
1001347,P00150542,F,18-25,1,C,0,0,5,,,8720
1001347,P00003642,F,18-25,1,C,0,0,8,,,7942
1001347,P00152442,F,18-25,1,C,0,0,8,,,5960
1001347,P00190142,F,18-25,1,C,0,0,3,4,5,13701
1001347,P00161442,F,18-25,1,C,0,0,5,14,,8892
1001348,P00078642,F,0-17,10,A,3,0,4,5,,2166
1001348,P00087842,F,0-17,10,A,3,0,12,,,1070
1001349,P00110742,M,51-55,7,B,3,1,1,2,8,19446
1001349,P00046142,M,51-55,7,B,3,1,1,16,,19631
1001350,P00051642,F,36-45,0,C,1,0,8,,,7792
1001350,P00034842,F,36-45,0,C,1,0,5,14,,5360
1001350,P00083842,F,36-45,0,C,1,0,5,14,,5463
1001351,P00022642,F,26-35,17,C,4+,1,5,8,,6862
1001351,P00183542,F,26-35,17,C,4+,1,4,5,,2840
1001352,P00141942,M,36-45,20,B,2,0,5,8,14,6934
1001353,P00118342,M,0-17,10,C,0,0,2,3,15,16263
1001353,P0095842,M,0-17,10,C,0,0,3,4,12,5762
1001353,P00350442,M,0-17,10,C,0,0,2,3,15,13097
1001354,P00265242,F,26-35,2,B,3,0,5,8,,6941
1001354,P00226242,F,26-35,2,B,3,0,11,15,,4613
1001354,P00297342,F,26-35,2,B,3,0,5,,,7115
1001354,P00286842,F,26-35,2,B,3,0,5,8,,7000
1001354,P00240142,F,26-35,2,B,3,0,5,,,6933
1001354,P00045842,F,26-35,2,B,3,0,5,14,,5370
1001354,P00034842,F,26-35,2,B,3,0,5,14,,5393
1001354,P00161442,F,26-35,2,B,3,0,5,14,,6895
1001354,P00144242,F,26-35,2,B,3,0,5,14,,5271
1001354,P00190242,F,26-35,2,B,3,0,4,5,,2118
1001354,P00063342,F,26-35,2,B,3,0,1,2,9,15789
1001354,P00275842,F,26-35,2,B,3,0,2,9,15,9532
1001354,P00190842,F,26-35,2,B,3,0,2,5,12,6526
1001354,P00046742,F,26-35,2,B,3,0,1,2,15,11451
1001354,P00294042,F,26-35,2,B,3,0,8,14,,9744
1001354,P00025942,F,26-35,2,B,3,0,8,14,,9927
1001354,P00242042,F,26-35,2,B,3,0,8,14,,7920
1001354,P00185042,F,26-35,2,B,3,0,5,14,,7080
1001354,P00101842,F,26-35,2,B,3,0,6,16,,8638
1001354,P00255942,F,26-35,2,B,3,0,1,16,,19005
1001354,P00302642,F,26-35,2,B,3,0,16,,,8535
1001354,P00015542,F,26-35,2,B,3,0,1,2,13,7986
1001354,P00336742,F,26-35,2,B,3,0,12,,,1372
1001354,P00270542,F,26-35,2,B,3,0,1,6,8,11973
1001354,P00051642,F,26-35,2,B,3,0,8,,,6067
1001354,P00160342,F,26-35,2,B,3,0,8,,,9886
1001354,P00193242,F,26-35,2,B,3,0,6,8,,16053
1001354,P00326842,F,26-35,2,B,3,0,5,8,,1950
1001354,P00027642,F,26-35,2,B,3,0,8,,,5917
1001354,P00250242,F,26-35,2,B,3,0,5,,,3577
1001354,P00277442,F,26-35,2,B,3,0,1,6,15,7644
1001354,P00370142,F,26-35,2,B,3,0,16,,,8233
1001354,P00213942,F,26-35,2,B,3,0,5,14,,3443
1001355,P00121642,F,46-50,20,A,3,0,5,14,,7187
1001355,P00115642,F,46-50,20,A,3,0,8,14,,8058
1001355,P00115342,F,46-50,20,A,3,0,5,8,14,8807
1001356,P00032442,F,18-25,4,B,2,0,5,,,3665
1001356,P00338842,F,18-25,4,B,2,0,11,16,,6045
1001356,P00226242,F,18-25,4,B,2,0,11,15,,6117
1001356,P00083242,F,18-25,4,B,2,0,11,16,,2975
1001356,P00312742,F,18-25,4,B,2,0,15,,,4581
1001356,P00117042,F,18-25,4,B,2,0,1,2,5,4489
1001356,P00057242,F,18-25,4,B,2,0,5,,,1926
1001356,P00216342,F,18-25,4,B,2,0,3,4,5,3140
1001356,P00173242,F,18-25,4,B,2,0,5,,,1847
1001356,P00132842,F,18-25,4,B,2,0,1,5,,8064
1001356,P00238542,F,18-25,4,B,2,0,5,14,,1890
1001356,P00185642,F,18-25,4,B,2,0,4,5,,2077
1001356,P00136342,F,18-25,4,B,2,0,4,5,,816
1001356,P00162042,F,18-25,4,B,2,0,1,6,,19384
1001356,P00070342,F,18-25,4,B,2,0,1,2,14,4490
1001356,P00187442,F,18-25,4,B,2,0,2,4,5,3525
1001356,P00293242,F,18-25,4,B,2,0,8,16,,2293
1001356,P00161942,F,18-25,4,B,2,0,5,8,,5220
1001356,P00219942,F,18-25,4,B,2,0,6,16,,12711
1001356,P00310342,F,18-25,4,B,2,0,6,8,,4496
1001357,P00326742,M,46-50,0,C,1,1,11,,,6076
1001357,P00157142,M,46-50,0,C,1,1,11,16,,4708
1001357,P00269642,M,46-50,0,C,1,1,11,16,,1499
1001358,P00010842,M,36-45,17,C,1,1,8,16,,9959
1001358,P00275842,M,36-45,17,C,1,1,2,9,15,6523
1001358,P00125942,M,36-45,17,C,1,1,1,2,15,11960
1001358,P00345842,M,36-45,17,C,1,1,2,8,14,6857
1001358,P00019342,M,36-45,17,C,1,1,1,6,15,15828
1001358,P00173842,M,36-45,17,C,1,1,1,2,15,8003
1001358,P00312742,M,36-45,17,C,1,1,15,,,8967
1001358,P00113342,M,36-45,17,C,1,1,1,8,17,19332
1001358,P00044442,M,36-45,17,C,1,1,1,16,,11498
1001358,P00246142,M,36-45,17,C,1,1,1,15,17,15219
1001359,P00058242,M,36-45,1,C,2,0,3,4,12,13625
1001359,P00317842,M,36-45,1,C,2,0,8,,,8110
1001360,P00085242,M,26-35,20,C,1,1,8,14,17,9938
1001360,P00250842,M,26-35,20,C,1,1,8,,,5950
1001360,P00250542,M,26-35,20,C,1,1,4,5,,2115
1001360,P00073842,M,26-35,20,C,1,1,1,15,17,11622
1001360,P00074642,M,26-35,20,C,1,1,5,9,14,3567
1001361,P00087242,F,26-35,0,A,1,0,14,,,15190
1001361,P00288242,F,26-35,0,A,1,0,5,14,,8715
1001361,P00115642,F,26-35,0,A,1,0,8,14,,9873
1001361,P00278642,F,26-35,0,A,1,0,5,,,8891
1001361,P00118042,F,26-35,0,A,1,0,8,,,8102
1001361,P00307142,F,26-35,0,A,1,0,8,,,6118
1001361,P00284642,F,26-35,0,A,1,0,5,8,,6957
1001361,P00102642,F,26-35,0,A,1,0,4,8,9,3451
1001362,P00010742,M,36-45,12,B,0,0,1,8,17,15631
1001362,P00332242,M,36-45,12,B,0,0,1,16,,11626
1001362,P00003242,M,36-45,12,B,0,0,8,15,,7917
1001362,P00183342,M,36-45,12,B,0,0,5,15,18,5172
1001362,P00204342,M,36-45,12,B,0,0,15,16,,16702
1001362,P00304642,M,36-45,12,B,0,0,2,14,15,9782
1001362,P00277542,M,36-45,12,B,0,0,1,6,15,8319
1001362,P00111542,M,36-45,12,B,0,0,2,17,,12726
1001362,P00278942,M,36-45,12,B,0,0,1,2,3,19087
1001364,P00003442,F,46-50,2,A,0,0,4,5,8,3466
1001364,P00361942,F,46-50,2,A,0,0,1,2,15,7925
1001364,P00334042,F,46-50,2,A,0,0,1,11,15,15223
1001364,P00118742,F,46-50,2,A,0,0,5,11,,8623
1001365,P00220942,F,0-17,10,C,3,0,18,,,3123
1001366,P00110942,M,0-17,10,C,0,0,1,2,,15449
1001366,P00265242,M,0-17,10,C,0,0,5,8,,8879
1001366,P00021742,M,0-17,10,C,0,0,5,,,7170
1001366,P00274942,M,0-17,10,C,0,0,8,,,8090
1001366,P00074342,M,0-17,10,C,0,0,5,,,6935
1001366,P00351142,M,0-17,10,C,0,0,1,8,17,15708
1001366,P00370042,M,0-17,10,C,0,0,1,8,16,7904
1001367,P00117942,M,26-35,12,C,1,0,5,15,,8777
1001367,P00117442,M,26-35,12,C,1,0,5,14,,8653
1001367,P00116842,M,26-35,12,C,1,0,2,5,8,12991
1001367,P00127842,M,26-35,12,C,1,0,1,2,15,19341
1001367,P00282642,M,26-35,12,C,1,0,5,,,6943
1001367,P00111242,M,26-35,12,C,1,0,1,18,,19550
1001367,P00271442,M,26-35,12,C,1,0,18,,,3898
1001367,P00327842,M,26-35,12,C,1,0,8,16,,7874
1001369,P00100642,M,26-35,5,B,1,1,5,15,,5232
1001369,P00358442,M,26-35,5,B,1,1,1,15,,15788
1001369,P00345642,M,26-35,5,B,1,1,1,15,16,19020
1001369,P00247142,M,26-35,5,B,1,1,8,15,16,7958
1001369,P00112542,M,26-35,5,B,1,1,1,11,15,11639
1001369,P00115142,M,26-35,5,B,1,1,1,8,17,15548
1001369,P00274442,M,26-35,5,B,1,1,1,18,,15861
1001369,P00057942,M,26-35,5,B,1,1,1,2,6,15474
1001369,P00129642,M,26-35,5,B,1,1,5,,,7099
1001369,P00085042,M,26-35,5,B,1,1,5,6,,6921
1001369,P00219942,M,26-35,5,B,1,1,6,16,,16315
1001369,P00054342,M,26-35,5,B,1,1,7,,,16762
1001369,P00184242,M,26-35,5,B,1,1,9,15,,13809
1001369,P00065042,M,26-35,5,B,1,1,5,15,,6867
1001369,P00089042,M,26-35,5,B,1,1,13,,,944
1001369,P00124842,M,26-35,5,B,1,1,11,,,6084
1001369,P00321742,M,26-35,5,B,1,1,5,8,17,7098
1001370,P00269542,M,36-45,2,C,2,1,11,15,,4664
1001370,P00279442,M,36-45,2,C,2,1,16,,,8607
1001370,P00369142,M,36-45,2,C,2,1,15,16,,12779
1001370,P00258542,M,36-45,2,C,2,1,11,,,2992
1001370,P00181842,M,36-45,2,C,2,1,11,,,7585
1001370,P00114342,M,36-45,2,C,2,1,1,8,17,19300
1001370,P00329542,M,36-45,2,C,2,1,1,15,16,15775
1001370,P00345642,M,36-45,2,C,2,1,1,15,16,11643
1001370,P00344442,M,36-45,2,C,2,1,5,8,14,3475
1001371,P00370242,F,51-55,2,A,3,1,5,,,6940
1001371,P00238942,F,51-55,2,A,3,1,8,14,,9815
1001371,P00256542,F,51-55,2,A,3,1,6,13,,8251
1001372,P00250642,M,0-17,10,B,1,0,11,,,3106
1001372,P00223642,M,0-17,10,B,1,0,11,15,,4689
1001372,P00046742,M,0-17,10,B,1,0,1,2,15,18980
1001372,P00073842,M,0-17,10,B,1,0,1,15,17,15417
1001373,P00035542,F,26-35,1,A,1,0,3,4,12,13455
1001373,P00111742,F,26-35,1,A,1,0,15,,,12809
1001373,P00046742,F,26-35,1,A,1,0,1,2,15,15858
1001374,P00248942,M,51-55,1,B,3,0,1,6,14,11772
1001374,P00005042,M,51-55,1,B,3,0,6,16,,12667
1001374,P00086042,M,51-55,1,B,3,0,8,14,17,8059
1001375,P00069042,F,46-50,5,B,2,1,3,,,10826
1001375,P00110942,F,46-50,5,B,2,1,1,2,,15502
1001375,P00251242,F,46-50,5,B,2,1,5,11,,7019
1001376,P00037142,F,46-50,1,C,1,1,1,2,5,11438
1001376,P00255842,F,46-50,1,C,1,1,16,,,20425
1001376,P00318742,F,46-50,1,C,1,1,1,8,,15392
1001377,P00115142,M,36-45,16,B,3,1,1,8,17,11572
1001377,P00201442,M,36-45,16,B,3,1,1,6,8,15681
1001377,P00221342,M,36-45,16,B,3,1,1,2,5,11489
1001377,P00221042,M,36-45,16,B,3,1,1,17,,15373
1001377,P00346942,M,36-45,16,B,3,1,1,5,,7892
1001377,P00259142,M,36-45,16,B,3,1,5,,,6991
1001377,P00223142,M,36-45,16,B,3,1,5,,,8779
1001377,P00315542,M,36-45,16,B,3,1,5,,,3762
1001377,P00102642,M,36-45,16,B,3,1,4,8,9,2769
